["deSouza2025CycloPhaser.pdf", "CycloPhaser: A Python Package for Detecting Extratropical Cyclone Life Cycles", "El tema principal del estudio es la presentación de CycloPhaser, un paquete de Python diseñado para detectar y analizar automáticamente las etapas del ciclo de vida de los ciclones extratropicales. El objetivo es proporcionar una herramienta eficiente que utilice datos de vorticidad relativa central para identificar fases clave como la incipiente, intensificación, madurez y decaimiento. Esto permite a los investigadores procesar grandes conjuntos de datos meteorológicos y mejorar la comprensión de la evolución espacial y temporal de estos sistemas.", "El estudio aborda la brecha en la identificación objetiva y automatizada de las etapas del ciclo de vida de los ciclones en grandes bases de datos, superando las limitaciones de los análisis manuales tradicionales. A diferencia de métodos previos que simplifican el ciclo en solo dos fases o tratan la fase madura como un único paso de tiempo, esta herramienta permite una clasificación más detallada. Específicamente, incluye la detección de la etapa incipiente y reconoce que la fase madura puede abarcar múltiples intervalos de tiempo con características homogéneas.", "El estudio no aborda explícitamente la validación de la herramienta utilizando variables distintas a la vorticidad relativa, como la presión al nivel del mar o datos de viento, aunque menciona su potencial aplicabilidad. Tampoco profundiza en el análisis físico detallado de la energética de los ciclones ni en la influencia directa de factores termodinámicos específicos durante cada fase detectada. Además, deja abierta la exploración de cómo estos ciclos de vida podrían cambiar bajo diferentes escenarios de cambio climático futuros, limitándose a presentar la herramienta para tales fines.", "Este artículo es altamente relevante para el estudio propuesto ya que proporciona la base metodológica y de software necesaria para la estratificación por fases del ciclo de vida (incipiente, intensificación, madura, decaimiento) requerida. CycloPhaser permite procesar las series temporales de vorticidad relativa a 850 hPa para identificar automáticamente estas transiciones, lo cual es fundamental para los análisis de KDE y EOF segmentados por fase. La herramienta implementa filtros de Lanczos y Savitzky-Golay para asegurar señales sinusoidales limpias, facilitando la detección de picos y valles que definen los estados dinámicos. Además, el software ya ha sido calibrado con rastreos de ciclones en el Atlántico Sur y contempla regiones de génesis específicas como SE-BR, LA-PLATA y ARG, coincidiendo exactamente con el enfoque geográfico del estudio. Al automatizar la detección de fases, permite manejar el volumen de datos necesario para generar las PDF de magnitudes de viento y precipitación con rigor estadístico. Finalmente, su capacidad para tratar la fase madura como un periodo de múltiples pasos temporales asegura una caracterización más precisa de los máximos de viento y lluvia en el estado de mayor intensidad del sistema."]

["gramcianinov2020analysis.pdf", "Analysis of Atlantic extratropical storm tracks characteristics in 41 years of ERA5 and CFSR/CFSv2 databases", "El tema principal es el análisis y comparación de las bases de datos ERA5 y CFSR/CFSv2 entre 1979 y 2019 para evaluar su capacidad de reproducir las trayectorias y características de los ciclones extratropicales en el Atlántico Norte y Sur. El objetivo es presentar una climatología de ciclones de alta resolución temporal útil para aplicaciones de ingeniería oceánica y evaluación de riesgos costeros. Se enfoca en comparar la frecuencia, distribución espacial e intensidad de los sistemas identificados mediante el seguimiento de la vorticidad relativa a 850 hPa.", "El estudio aborda la falta de bases de datos de ciclones de acceso público con alta resolución temporal, específicamente de una hora, para el Océano Atlántico. Evalúa cómo las diferencias en la resolución del modelo y las técnicas de asimilación de datos impactan la representación de ciclones intensos y densidades de trayectoria en el Hemisferio Sur. También analiza las discrepancias entre los conjuntos de datos modernos ERA5 y la familia CFSR/CFSv2 en el contexto de aplicaciones de ingeniería oceánica.", "El estudio no aborda la distinción explícita entre ciclones extratropicales y subtropicales, incluyendo ambos tipos en el conjunto de trayectorias analizadas. Tampoco profundiza en los mecanismos físicos específicos que causan la intensificación de ciclones individuales, centrándose en estadísticas climatológicas y comparaciones entre modelos. Además, deja abierta la evaluación de la precipitación asociada a estos sistemas, a pesar de mencionarla como una aplicación potencial de los datos de reanálisis.", "Este artículo aporta evidencia técnica clave al proporcionar una climatología detallada de la génesis y las trayectorias en el Atlántico Sur, identificando regiones críticas como Uruguay (35S, 60W) y la costa argentina (45S, 65W). Ofrece datos cuantitativos sobre la intensidad de los ciclones medida a través del viento máximo a 10 m, reportando que CFSR/CFSv2 tiende a mostrar ciclones más intensos con una velocidad media de viento de 23.4 m s-1 frente a los 21.2 m s-1 de ERA5 en el Atlántico Sur. El estudio confirma que el uso de datos horarios mejora el seguimiento en zonas de topografía compleja como el sotavento de los Andes, validando el marco Lagrangiano propuesto para caracterizar máximos de viento. Además, la comparación de densidades de trayectoria y génesis mediante estimadores de kernel esférico proporciona una base estadística sólida para estratificar ciclones por región de origen. Los resultados muestran que el 93.1% de los ciclones en el Atlántico Sur tienen correspondencia entre ERA5 y CFSR/CFSv2, lo que sustenta la robustez de usar estas bases de datos para analizar la distribución espacial de máximos de viento. Finalmente, la identificación de sesgos en la duración y desplazamiento de los ciclones en CFSR/CFSv2, debido a inconsistencias entre pasos de pronóstico y análisis, es crucial para la segmentación por fases del ciclo de vida."]

["han2025system.pdf", "The System for Classification of Low-Pressure Systems (SyCLOPS): An All-In-One Objective Framework for Large-Scale Data Sets", "El objetivo principal es proponer SyCLOPS, el primer marco de trabajo objetivo y unificado para detectar, rastrear y clasificar simultáneamente todos los tipos de sistemas de baja presión (LPS) en conjuntos de datos climáticos globales. El estudio busca superar las limitaciones de los algoritmos especializados previos mediante el uso de criterios físicos y dinámicos consistentes para asignar 16 etiquetas distintas a los sistemas detectados en ERA5. Además, pretende mejorar la precisión en la detección de ciclones tropicales y proporcionar una herramienta versátil para analizar la frecuencia, estructura e impactos de diversos LPS a nivel mundial.", "El estudio aborda la fragmentación de los métodos de detección actuales, que suelen ser algoritmos especializados para un solo tipo de sistema con restricciones espaciales o estacionales estrictas. Resuelve la dificultad de diferenciar sistemas tropicales de no tropicales utilizando criterios novedosos como la humedad relativa a 100 hPa y la cizalladura del viento en capas profundas. También soluciona la falta de un seguimiento continuo del ciclo de vida completo de los LPS, permitiendo rastrear transiciones entre diferentes fases y tipos.", "El trabajo reconoce que persiste una incertidumbre significativa en la detección y clasificación de sistemas de escala mesocalar más pequeños, como los bajos polares, debido a las limitaciones de resolución de los datos de reanálisis como ERA5. No aborda por completo la subjetividad en las zonas de transición o 'zonas grises', donde los sistemas pueden saltar entre etiquetas debido a umbrales fijos arbitrarios. Además, deja abierta la necesidad de un mayor ajuste de umbrales para otros conjuntos de datos regionales o modelos climáticos con resoluciones diferentes.", "Sí, este artículo aporta información técnica y cuantitativa relevante al proponer el marco SyCLOPS, el cual permite estratificar ciclones por tipo y fase del ciclo de vida, incluyendo transiciones extratropicales con un error mediano de solo +6 horas. Ofrece umbrales específicos para clasificar la intensidad dinámica mediante la amplitud del contorno cerrado de MSLP (MSLPCC20 > 215 Pa para TCs) y la estructura térmica a través de la anomalía de espesor geopotencial (UPPTKCC < -107.8 m2s-2 para núcleos cálidos profundos). El estudio demuestra la utilidad de usar variables como la humedad relativa a 850 hPa (umbral de 85% para sistemas monzónicos) y la cizalladura profunda (umbral de 18 m/s para sistemas tropicales) para caracterizar la naturaleza de los ciclones. Además, introduce el cálculo de la energía cinética integrada (IKE) y blobs de precipitación dinámicos basados en vorticidad relativa ciclonica (> 2e-5 s-1), lo cual es directamente aplicable para cuantificar la magnitud de vientos y precipitaciones máximas asociadas a los ciclones. Estas herramientas facilitan la comparación de distribuciones estadísticas y modos de variabilidad espacial solicitados en el estudio propuesto."]

["hannachi2007empirical.pdf", "Empirical orthogonal functions and related techniques in atmospheric science: A review", "El tema principal es la revisión de las funciones ortogonales empíricas (EOF) y sus variantes aplicadas a las ciencias atmosféricas. El objetivo es actualizar el conocimiento sobre estas técnicas, incluyendo desarrollos recientes para reducir la dimensionalidad y extraer patrones prominentes de variabilidad en datos espacio-temporales complejos. El estudio revisa la teoría básica y ofrece diversas aplicaciones con conjuntos de datos meteorológicos reales.", "El trabajo aborda la brecha de conocimiento existente debido a que las revisiones previas sobre el tema estaban desactualizadas y no incluían desarrollos recientes en el campo. Proporciona una síntesis de métodos exploratorios que superan limitaciones de las EOF convencionales, como la dificultad de interpretación física y la incapacidad para detectar características de propagación. Específicamente, integra técnicas de simplificación y extensiones temporales o complejas bajo un mismo marco de referencia.", "El estudio deja abierta la identificación de auténticas teleconexiones, señalando que la rotación y otros procedimientos de simplificación son herramientas matemáticas que pueden no reflejar necesariamente la naturaleza física. Tampoco profundiza en métodos orientados a modelos como los patrones de interacción principal (PIP) ni en técnicas de covariabilidad entre múltiples campos como el análisis de correlación canónica (CCA). Además, el análisis de las causas físicas exactas de ciertas autocorrelaciones observadas en series temporales cortas permanece sin resolver.", "Este artículo puede contribuir significativamente al estudio propuesto al proporcionar el fundamento teórico y práctico para el uso de EOF univariantes y multivariantes (MEOF), herramientas centrales en la caracterización de ciclones extratropicales. Específicamente, el texto detalla cómo las EOF extendidas (EEOF) y las EOF complejas manejan correlaciones espaciales y temporales, lo cual es técnico para analizar el ciclo de vida y la propagación de los ciclones. Además, ofrece evidencia cuantitativa sobre la eficiencia de los métodos, como se muestra en la Tabla I donde las HEOF capturan el 71.32% de la varianza en su primer autovalor frente al 39.4% de las EOF. La discusión sobre la rotación (REOF) y las EOF simplificadas (SEOF) permite optimizar la interpretación de anomalías espaciales en regiones de génesis como SBR o LPB. Finalmente, las técnicas de filtrado y reconstrucción descritas son directamente aplicables para aislar la señal de los máximos de viento y precipitación dentro del marco lagrangiano del ciclón."]

["hart2003cyclone.pdf", "A Cyclone Phase Space Derived from Thermal Wind and Thermal Asymmetry", "El estudio propone y explora un espacio de fase de ciclones tridimensional definido objetivamente para describir su fase y estructura basándose en la asimetría térmica y el viento térmico. El objetivo principal es unificar la descripción estructural de ciclones tropicales, extratropicales e híbridos en un continuo, permitiendo analizar su evolución estructural y transiciones de fase. Esto facilita una clasificación consistente que ayuda a comprender la evolución y las amenazas de los ciclones en modelos numéricos.", "El estudio aborda la falta de un método objetivo y consistente para diagnosticar la estructura de núcleo frío frente a núcleo cálido en los ciclones dentro de los modelos meteorológicos convencionales. Tradicionalmente, existía una separación discreta entre tipos de ciclones, dejando un área gris sin reconocer para fases híbridas o transiciones graduales. Al proponer este espacio de fase, se logra distinguir variaciones estructurales sutiles que los campos convencionales, como el viento o la vorticidad, no logran determinar de manera única.", "El estudio no aborda detalladamente los factores adicionales que determinan cambios rápidos de intensidad en ciclones de núcleo frío, como la estabilidad estática troposférica o la configuración de rachas de viento en chorro. Tampoco proporciona una solución definitiva para el seguimiento de ciclones de escala mesoscalar, limitándose principalmente a sistemas de escala sinóptica debido a la resolución de los datos utilizados. Además, deja abierta la necesidad de refinar el límite inferior de intensidad observado para estructuras de núcleo frío utilizando datos de mayor resolución y periodos más extensos.", "Sí, este artículo puede contribuir significativamente al proporcionar un marco de diagnóstico objetivo basado en el viento térmico y la asimetría térmica para caracterizar la estructura de los ciclones, lo cual complementa el enfoque lagrangiano del estudio propuesto. Específicamente, los parámetros B, -VtL y -VtU permiten diferenciar cuantitativamente entre estructuras de núcleo cálido y frío, facilitando la estratificación por intensidad dinámica y fase del ciclo de vida. El artículo demuestra que los ciclones con núcleo cálido presentan una intensidad media 10 hPa menor que los de núcleo frío a una resolución de 2.5 grados, proporcionando evidencia cuantitativa sobre la relación entre estructura y magnitud. Además, la metodología de seguimiento de ciclones basada en mínimos de presión a nivel del mar (MSLP) y criterios de velocidad menores a 40 m/s ofrece un protocolo técnico probado para el análisis de trayectorias. El uso de diagramas de fase permite mapear visualmente transiciones estructurales, lo que enriquecería la interpretación de las anomalías espaciales identificadas mediante EOF y MEOF. Finalmente, el estudio muestra que la asimetría térmica (B) es un indicador fundamental de la naturaleza frontal, lo que apoyaría la segmentación de máximos de viento y precipitación en cuadrantes respecto al centro del ciclón."]

["IPCC2021_WG1_Chapter11_Extremes.pdf", "Weather and Climate Extreme Events in a Changing Climate", "El tema principal del estudio es la evaluación de los cambios observados y proyectados en los eventos climáticos y meteorológicos extremos a escalas regional y global en el contexto del cambio climático. Su objetivo es proporcionar una base científica actualizada sobre la influencia humana en fenómenos como temperaturas extremas, precipitaciones intensas, inundaciones, sequías y tormentas, analizando su frecuencia e intensidad bajo diferentes niveles de calentamiento global. Además, busca ofrecer información regional relevante para la gestión de riesgos y la adaptación climática.", "El estudio aborda brechas de conocimiento relacionadas con la influencia humana en eventos extremos individuales y cambios en ciclones tropicales y eventos compuestos, integrando avances científicos desde el Quinto Informe de Evaluación (AR5). Proporciona una mejor comprensión física de los procesos termodinámicos y dinámicos involucrados, junto con proyecciones detalladas vinculadas a niveles específicos de calentamiento global (+1.5, +2 y +4 grados Celsius). También mejora la disponibilidad de información regional sobre tendencias observadas y su atribución mediante el uso de modelos climáticos más accesibles y datos de reanálisis mejorados.", "El estudio deja abiertas brechas de conocimiento en regiones en desarrollo debido a la falta de datos observacionales históricos, modelos climáticos confiables y una cobertura espacial desigual de las reconstrucciones paleoclimáticas. Persisten incertidumbres significativas en la comprensión y proyección de los procesos dinámicos atmosféricos, como los cambios en los patrones de circulación a gran escala que afectan la ubicación y magnitud de los extremos. Además, la capacidad de los modelos actuales para representar fenómenos de pequeña escala, como tornados, granizo y precipitaciones subdiarias de corta duración, sigue siendo limitada.", "Sí, este documento podría contribuir con información técnica valiosa al estudio de ciclones extratropicales en el Atlántico Sur al proporcionar el contexto global del cambio climático sobre la dinámica de las tormentas y los mecanismos físicos subyacentes. Específicamente, el capítulo confirma que los sistemas de baja resolución actuales subestiman la intensidad dinámica de los ciclones extratropicales, incluyendo la vorticidad y los vientos máximos cercanos a la superficie, lo cual valida la necesidad de marcos de análisis detallados como el propuesto. Proporciona evidencia cuantitativa sobre la respuesta termodinámica de las precipitaciones extremas, las cuales escalan aproximadamente un 7 por ciento por cada grado Celsius de calentamiento según la relación de Clausius-Clapeyron. Además, documenta un desplazamiento hacia los polos de las trayectorias de las tormentas extratropicales en el Hemisferio Sur desde la década de 1980 con alta confianza, impulsado en parte por el agotamiento del ozono estratosférico y las emisiones humanas. El estudio también ofrece herramientas comparativas para el análisis de eventos compuestos de viento y precipitación, destacando la importancia de evaluar la co-variabilidad espacial frente a los cambios en la humedad atmosférica. Finalmente, los hallazgos sobre la asimetría regional en los cambios de intensidad dinámica de los ciclones podrían enriquecer la estratificación por regiones de génesis como SBR, LPB y ARG planteada en el estudio."]

["liang2018multivariate.pdf", "A Multivariate Empirical Orthogonal Function Method to Construct Nitrate Maps in the Southern Ocean", "El tema principal es la construccion de mapas de nitrato en el Oceano Austral a partir de observaciones escasas utilizando un metodo de funciones ortogonales empiricas multivariadas (MEOF). El objetivo es evaluar el desempeno de este metodo y determinar estrategias optimas de muestreo de datos que consideren tanto la estructura como la amplitud de la senal. Para ello, se utilizan campos de nitrato, salinidad y temperatura potencial provenientes de una simulacion de un modelo de circulacion general biogeoquimico.", "El estudio aborda la falta de conocimiento sobre la aplicabilidad del metodo MEOF para construir mapas de nitrato en el Oceano Austral, integrando diferentes variables con sus varianzas combinadas. Tambien trata el problema de las estrategias de muestreo que a menudo ignoran la heterogeneidad de la varianza temporal. Ademas, busca identificar regiones clave para la insercion de datos mediante un metodo de agrupamiento k-means para reducir los errores de mapeo.", "El estudio no aborda los efectos de la resolucion de la rejilla de mapeo, dejando pendiente evaluar como la redundancia de datos entre puntos afecta las estrategias de muestreo si la resolucion aumenta. Tampoco considera las interrupciones en las series temporales de datos por factores como la vida util de las baterias de los flotadores o eventos climaticos severos. Finalmente, no evalua si las relaciones identificadas a 100 metros de profundidad se mantienen en otros niveles de la columna de agua.", "Este articulo puede contribuir con una base metodologica solida sobre el uso de MEOF para analizar la covariabilidad espacial entre variables oceanograficas, similar a lo requerido para estudiar el viento y la precipitacion en ciclones extratropicales. Proporciona evidencia cuantitativa de que el uso de los primeros 500 modos MEOF permite recuperar el 99 por ciento de la senal del modelo original, reduciendo el error cuadratico medio normalizado (NRMSE) a menos de 0.1. Demuestra especificamente que una estrategia de muestreo organizada, como el metodo k-means basado en varianzas combinadas, es mas efectiva que el muestreo aleatorio para reducir errores. Por ejemplo, el uso de datos en la region K1 redujo el NRMSE de nitrato de 1.0 a 0.77 de manera mas eficiente que en otras regiones. El enfoque de utilizar campos de apoyo como salinidad y temperatura para mejorar la reconstruccion del nitrato es analogo al uso de vientos para caracterizar la precipitacion en el marco Lagrangiano de los ciclones. Ademas, la tecnica de analisis de tasas de reduccion de error por region podria aplicarse para identificar zonas criticas en la estructura de los ciclones donde los maximos de viento y lluvia son mas variables. El trabajo tambien valida el uso de herramientas estadisticas como k-means para segmentar regiones segun sus caracteristicas de varianza, lo cual es relevante para la estratificacion dinamica propuesta en el estudio de ciclones."]

